_id,Suburb,Site_title,Site_streetaddress,Site_state,Site_postcode,Exposure_date_dtm,Exposure_date,Exposure_time,Notes,Added_date_dtm,Added_date,Added_time,Advice_title,Advice_instruction,Exposure_time_start_24,Exposure_time_end_24,dhid,Latitude,Longitude
388,Coburg,O'Hey Cafe,44 Ohea Street,VIC,3058,7/09/2021,7/09/2021,7:00am - 4:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,16/09/2021,16/09/2021,8:38:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",7:00:00,16:30:00,A2M6,-37.7372157,144.9628742
389,Coburg,O'Hey Cafe,44 Ohea Street,VIC,3058,8/09/2021,8/09/2021,7:00am - 5:00pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,16/09/2021,16/09/2021,8:38:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",7:00:00,17:00:00,C8R7,-37.7372157,144.9628742
390,Parkville,McDonald's Royal Children's Hospital,"Flemington Road	",VIC,3052,10/09/2021,10/09/2021,11:13am - 11:45am,Case attended venue,16/09/2021,16/09/2021,8:35:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:13:00,11:45:00,D3X3,-37.7888293,144.9416417
391,Melbourne,The Alfred Hospital Emergency Department Main Waiting Room,55 Commercial Road,VIC,3004,14/09/2021,14/09/2021,5:20pm - 10:45pm,Case attended main waiting room. Staff - please refer to Infection Control at the Alfred for specific advice. Patients - Tier 1,15/09/2021,15/09/2021,23:00:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,17:20:00,22:45:00,E3F3,-37.8456035,144.982784
392,Canadian,Construction Site,Lot 5 Cerberus Lane,VIC,3350,10/09/2021,10/09/2021,6:50am - 5:30pm,Case attended venue,15/09/2021,15/09/2021,22:45:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,6:50:00,17:30:00,A8D8,-37.5743125,143.8825881
393,Moonee Ponds,Coles - Moonee Ponds Central Shopping Centre,Corner Homer Street & Eddy Street,VIC,3039,9/09/2021,9/09/2021,5:00pm - 10:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,21:08:47,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",17:00:00,22:30:00,A4G7,-37.764879,144.9204182
394,Moonee Ponds,Coles - Moonee Ponds Central Shopping Centre,Corner Homer Street & Eddy Street,VIC,3039,10/09/2021,10/09/2021,5:00pm - 10:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,21:08:47,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",17:00:00,22:30:00,A5Y5,-37.764879,144.9204182
395,Winter Valley,Construction Site,Lot 626 Nozawa Street,VIC,3358,6/09/2021,6/09/2021,7:00am - 3:00pm,Case attended site,15/09/2021,15/09/2021,21:08:47,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,7:00:00,15:00:00,C5C3,36.92646408,138.4407501
396,Delacombe,Construction Site,155 Majestic Way,VIC,3356,8/09/2021,8/09/2021,9:00am - 3:30pm,Case attended site,15/09/2021,15/09/2021,21:08:47,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,9:00:00,15:30:00,C9M5,-37.5773735,143.7984377
397,Delacombe,Construction Site,155 Majestic Way,VIC,3356,9/09/2021,9/09/2021,9:00am - 3:30pm,Case attended site,15/09/2021,15/09/2021,21:08:47,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,9:00:00,15:30:00,E4S7,-37.5773735,143.7984377
398,Delacombe,Construction Site,155 Majestic Way,VIC,3356,10/09/2021,10/09/2021,9:00am - 3:30pm,Case attended site,15/09/2021,15/09/2021,21:08:47,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,9:00:00,15:30:00,E8M6,-37.5773735,143.7984377
399,Cranbourne North,Woolworths - The Avenue Shopping Centre,William Thwaites Boulevard,VIC,3977,9/09/2021,9/09/2021,6:25pm - 7:05pm,Case attended venue,15/09/2021,15/09/2021,21:08:47,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",18:25:00,19:05:00,D8C2,-38.0732591,145.3156774
400,Cranbourne North,Woolworths - The Avenue Shopping Centre,William Thwaites Boulevard,VIC,3977,11/09/2021,11/09/2021,6:30pm - 7:05pm,Case attended venue,15/09/2021,15/09/2021,21:08:47,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",18:30:00,19:05:00,A3U8,-38.07327565,145.3158022
401,Cranbourne North,Woolworths - The Avenue Shopping Centre,William Thwaites Boulevard,VIC,3977,12/09/2021,12/09/2021,3:15pm - 3:50pm,Case attended venue,15/09/2021,15/09/2021,21:08:47,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:15:00,15:50:00,A8V4,-38.07327565,145.3158022
402,Waurn Ponds,Coles - Waurn Ponds Shopping Centre,173-199 Pioneer Road,VIC,3216,9/09/2021,9/09/2021,7:30am - 10:00am,Case attended site. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,20:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",7:30:00,10:00:00,D2K2,-38.1987786,144.3159069
403,Public Transport,Bus Route 152 Tarneit Station to Palmers Road / Sawyers Road,,VIC,,8/09/2021,8/09/2021,1:53pm - 2:20pm,Case took bus,15/09/2021,15/09/2021,20:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",13:53:00,14:20:00,D2U7,-36.85009384,144.3042908
404,Public Transport,Bus Route 152 Palmers Road / Sawyers Road to Tarneit Station,,VIC,,8/09/2021,8/09/2021,4:02pm - 4:27pm,Case took bus,15/09/2021,15/09/2021,20:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",16:02:00,16:27:00,C5Q9,-36.85009384,144.3042908
405,Broadmeadows,Gloria Jean's Coffees Broadmeadows Shopping Centre,1099/1169 Pascoe Vale Road,VIC,3047,5/09/2021,5/09/2021,8:00am - 5:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,19:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",8:00:00,17:30:00,D9E9,-37.6780893,144.9216528
406,Broadmeadows,Gloria Jean's Coffees Broadmeadows Shopping Centre,1099/1169 Pascoe Vale Road,VIC,3047,6/09/2021,6/09/2021,8:00am - 5:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,19:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",8:00:00,17:30:00,B8F8,-37.6780893,144.9216528
407,Broadmeadows,Gloria Jean's Coffees Broadmeadows Shopping Centre,1099/1169 Pascoe Vale Road,VIC,3047,7/09/2021,7/09/2021,8:00am - 5:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,19:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",8:00:00,17:30:00,D8T9,-37.6780893,144.9216528
408,Broadmeadows,Gloria Jean's Coffees Broadmeadows Shopping Centre,1099/1169 Pascoe Vale Road,VIC,3047,8/09/2021,8/09/2021,8:00am - 5:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,19:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",8:00:00,17:30:00,C4N6,-37.6780893,144.9216528
409,Broadmeadows,Gloria Jean's Coffees Broadmeadows Shopping Centre,1099/1169 Pascoe Vale Road,VIC,3047,9/09/2021,9/09/2021,8:00am - 7:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,19:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",8:00:00,19:30:00,C6H9,-37.6780893,144.9216528
410,Broadmeadows,Gloria Jean's Coffees Broadmeadows Shopping Centre,1099/1169 Pascoe Vale Road,VIC,3047,10/09/2021,10/09/2021,8:00am - 7:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,19:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",8:00:00,19:30:00,A9E8,-37.6780893,144.9216528
411,Broadmeadows,Gloria Jean's Coffees Broadmeadows Shopping Centre,1099/1169 Pascoe Vale Road,VIC,3047,11/09/2021,11/09/2021,8:00am - 5:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,15/09/2021,15/09/2021,19:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",8:00:00,17:30:00,E5Z3,-37.6780893,144.9216528
